OID,Asset_Group,Is_Connected,Install_Year,Diameter,Material,Avg_Kam_Avg,Max_Kam_Max,Min_Kam_Min,Avg_Kam_Count,Avg_Kam_NaN_Count,Max_Avg_gpm,Line_Length,Dist_to_Storage,Dist_to_Hydrant,Dist_to_PV,Dist_to_SV,Leak_Y_N
8703,2,1,2024,6,0,0,0,0,0,0,0,8,2407,0,2773,41,0
4266,1,1,0,36,0,54,787,0,123,2,0,432,5212,7,122,35,0
8647,1,1,1917,8,0,0,0,0,0,0,0,16,4325,182,1468,11,0
10634,2,1,1954,0.75,0,0,0,0,0,0,0,24,1968,206,2679,222,0
3709,1,1,1939,6,0,0,0,0,0,0,0,11,3131,11,1021,0,0
201,1,1,0,6,0,12,75,7,153,0,0,97,5529,49,970,0,0
10156,2,1,1923,6,0,0,0,0,0,0,0,5,3015,0,2827,7,0
11450,2,1,1923,6,0,27,62,21,153,0,0,6,3020,5,2832,3,0
351,1,1,1947,6,0,7,12,6,153,0,0,33,3122,10,988,11,0
6771,1,1,1939,6,0,0,0,0,0,0,0,11,3134,18,1032,0,0
8654,1,1,1922,10,0,0,0,0,0,0,0,27,5258,35,334,0,0
6112,1,1,1923,6,0,0,0,0,0,0,0,3,3021,10,2837,0,0
10534,1,1,1942,16,0,0,0,0,0,0,0,11,5173,29,611,10,0
9136,2,1,0,6,0,0,0,0,0,0,0,3,2406,8,2779,42,0
10140,2,1,1956,0.75,0,10,19,6,153,0,0,3,4614,140,595,68,0
7552,2,1,0,0.75,84,30,35,25,153,0,0,4,2326,144,3900,97,0
6437,1,1,1947,6,0,0,0,0,0,0,0,72,3137,28,1043,11,0
1936,2,1,1938,6,0,0,0,0,0,0,0,2,3383,0,1800,19,0
7571,1,1,1923,6,0,113,1053,0,89,7,0,326,3058,40,2617,87,0
10183,1,1,1928,10,0,4,31,0,76,1,1,165,2264,11,2659,43,0
10774,2,1,1938,6,0,0,0,0,0,0,0,6,3379,2,1801,19,0
9560,1,1,1954,10,0,12,122,5,144,9,0,27,1957,73,2699,89,0
7258,1,1,1958,4,0,0,0,0,0,0,0,24,3085,16,2483,50,0
7995,1,1,1927,6,0,0,0,0,0,0,0,131,2363,64,2802,0,0
9955,2,1,0,6,0,0,0,0,0,0,0,6,5432,0,1060,22,0
1058,1,1,1923,6,0,32,95,12,149,4,0,44,2980,10,2811,3,0
275,2,1,0,6,0,0,0,0,0,0,0,10,5438,6,1062,17,0
8838,1,1,1951,6,0,12,389,0,136,0,0,436,1626,4,4409,0,0
1390,2,1,1956,0.75,0,0,0,0,0,0,0,27,4616,142,575,54,0
844,1,1,0,10,0,0,0,0,0,0,0,36,4374,156,1379,0,0
2278,1,1,1938,6,0,10,32,6,153,0,0,218,3206,9,1806,19,0
4986,1,1,0,12,88,0,0,0,0,0,0,42,3787,62,2783,5,0
10460,1,1,0,12,88,0,0,0,0,0,0,41,3789,29,2754,0,0
189,1,1,0,8,0,0,0,0,0,0,0,217,4509,39,593,47,0
11131,1,1,1923,6,0,0,0,0,0,0,0,21,2495,46,3346,0,0
1030,2,0,0,0.75,0,0,0,0,0,0,1,2,4823,51,1493,80,0
11912,2,0,0,1,0,0,0,0,0,0,0,6,4824,51,1489,80,0
5169,1,1,1917,8,0,0,0,0,0,0,0,15,4412,30,910,8,0
8382,1,1,1917,10,0,0,0,0,0,0,0,8,4404,44,911,0,0
257,2,2,2024,0.75,92,0,0,0,0,0,0,24,1033,155,2302,92,0
11034,2,2,0,0.75,0,0,0,0,0,0,0,12,1052,160,2291,89,0
120,1,1,0,6,0,0,0,0,0,0,0,17,2625,12,2071,80,0
11503,1,1,0,10,0,11,65,6,153,0,0,38,2589,17,2074,81,0
3710,1,1,0,6,0,0,0,0,0,0,0,13,5441,16,1065,17,0
12055,1,1,2013,12,88,0,0,0,0,0,0,24,4445,41,873,0,0
4484,2,1,2024,6,107,0,0,0,0,0,0,2,5239,0,370,20,0
697,2,1,2013,1,84,0,0,0,0,0,0,4,4393,65,918,11,0
2945,1,1,0,6,0,11,405,0,92,0,0,225,5499,47,552,66,0
7135,1,1,1953,12,0,0,0,0,0,0,0,158,6169,10,1454,33,0
7136,1,1,1953,12,0,0,0,0,0,0,0,62,6129,49,1508,6,0
11477,1,1,1946,8,0,23,306,0,96,13,1,1,4577,100,986,42,0
5190,2,1,0,0.75,0,0,0,0,0,0,0,37,5544,31,1907,68,0
8645,2,0,0,1.5,0,0,0,0,0,0,0,40,4829,50,1462,78,0
4953,1,1,0,6,0,11,90,0,102,0,1,473,2728,40,2094,56,0
6777,1,1,1999,8,0,0,0,0,0,0,0,451,1818,45,1572,0,0
7182,2,1,0,0.75,0,0,0,0,0,0,0,11,5535,32,1915,67,0
6163,2,1,1946,0.75,84,22,52,7,153,0,0,15,4577,99,975,42,0
11478,1,1,1946,8,0,23,306,0,96,13,1,42,4577,59,959,0,0
11451,1,1,1939,12,0,0,0,0,0,0,1,112,3615,17,820,93,0
5072,2,0,0,0.75,0,0,0,0,0,0,0,5,4870,78,1472,102,0
5782,2,0,0,0.75,0,0,0,0,0,0,0,5,4870,78,1470,102,0
11803,1,1,1999,8,0,0,0,0,0,0,0,23,2048,164,1837,0,0
9556,1,1,1954,10,0,12,122,5,144,9,0,71,1991,206,2667,190,0
7,1,1,0,6,0,10,18,7,153,0,0,34,1011,125,2316,77,0
3235,2,1,0,6,0,0,0,0,0,0,0,20,5427,0,1065,23,0
4181,1,1,1958,24,83,12,331,0,114,1,0,433,5282,13,154,132,0
1706,1,1,1926,6,0,0,0,0,0,0,0,188,4810,7,1084,63,0
7623,2,1,1958,0.75,0,0,0,0,0,0,0,9,4244,132,1472,77,0
1440,2,1,1958,0.75,0,0,0,0,0,0,0,38,4245,140,1478,71,0
2213,1,1,0,12,0,0,0,0,0,0,0,13,5527,37,1906,67,0
921,1,1,1932,16,0,0,0,0,0,0,0,315,5173,40,609,1,0
5735,1,1,1904,12,0,0,0,0,0,0,0,3,5255,33,338,2,0
2390,1,1,0,6,0,0,0,0,0,0,0,81,2632,12,2058,81,0
6505,2,1,0,6,0,0,0,0,0,0,0,6,2626,6,2071,81,0
7970,1,1,1928,8,0,0,0,0,0,0,0,11,2944,56,2372,0,0
11632,1,1,1958,24,83,0,0,0,0,0,0,5,2954,56,2372,0,0
7269,1,1,1928,8,0,0,0,0,0,0,0,4,2942,60,2383,0,0
6897,1,1,1928,12,0,13,30,6,153,0,0,29,4098,65,1208,3,0
2249,1,1,1917,10,0,0,0,0,0,0,0,68,4335,44,919,0,0
531,2,1,0,6,0,0,0,0,0,0,0,9,2555,0,3598,26,0
6702,2,1,1958,6,0,0,0,0,0,0,0,5,3075,3,2512,42,0
7741,1,1,1958,8,0,0,0,0,0,0,0,2,3077,8,2511,42,0
7255,1,1,1958,8,0,0,0,0,0,0,0,2,3084,16,2503,48,0
10431,1,1,1958,8,0,0,0,0,0,0,0,7,3079,9,2504,44,0
2989,2,1,0,6,0,0,0,0,0,0,0,3,5445,19,1072,23,0
11164,2,0,0,0.75,0,0,0,0,0,0,0,2,4820,43,1486,72,0
1321,1,1,0,6,0,0,0,0,0,0,0,2,5255,33,337,0,0
5926,1,1,1904,12,0,0,0,0,0,0,0,92,5164,28,339,2,0
6922,1,1,1938,8,0,7,19,6,153,0,0,53,3264,73,2362,40,0
11317,1,1,0,12,0,0,0,0,0,0,0,5,5446,22,1073,23,0
6019,1,1,0,12,83,0,0,0,0,0,0,25,3776,71,2801,0,0
10232,1,1,1932,16,0,42,165,0,107,15,0,289,5126,14,622,17,0
9460,1,1,1958,8,0,0,0,0,0,0,0,43,3085,16,2481,50,0
11438,2,1,0,6,0,0,0,0,0,0,0,21,4100,15,1951,25,0
4250,1,1,0,6,0,43,125,6,135,18,0,198,3074,30,790,13,0
11312,2,0,1917,0.75,0,0,0,0,0,0,0,8,4384,56,922,2,0
8431,1,1,0,6,0,0,0,0,0,0,0,131,6274,103,1635,113,0
3017,2,1,1958,0.75,0,0,0,0,0,0,0,38,4242,142,1481,74,0
2743,2,1,1958,0.75,0,0,0,0,0,0,0,8,4240,135,1476,80,0
9706,2,0,0,0.75,0,0,0,0,0,0,0,6,4820,43,1482,72,0
9244,2,1,0,6,0,0,0,0,0,0,0,15,4085,0,1955,38,0
6509,2,0,0,0.75,0,0,0,0,0,0,0,2,4818,41,1486,70,0
4837,1,1,0,10,0,0,0,0,0,0,0,75,5338,105,331,53,0
6602,2,1,1958,6,0,0,0,0,0,0,0,3,3074,0,2517,42,0
6110,1,1,0,6,0,0,0,0,0,0,0,33,4107,35,1951,0,0
9369,2,1,2002,1,84,0,0,0,0,0,0,24,1786,110,3599,41,0
7521,1,1,0,6,0,0,0,0,0,0,1,239,5197,35,152,0,0
558,2,1,2002,1,84,0,0,0,0,0,0,2,1793,108,3599,49,0
1643,1,1,1953,6,0,0,0,0,0,0,0,13,6138,37,1540,0,0
3504,2,1,1942,6,0,0,0,0,0,0,0,4,3947,5,1146,264,0
5450,1,1,1942,6,0,9,61,0,97,17,0,22,3943,8,1132,264,0
10374,1,1,1930,6,0,0,0,0,0,0,0,24,2846,25,2997,2,0
8737,1,1,0,6,0,0,0,0,0,0,0,18,2582,30,3557,0,0
10868,1,1,0,6,0,4,25,0,51,0,3,306,2600,28,3461,17,0
1595,1,1,1917,8,0,0,0,0,0,0,0,33,4388,23,922,3,0
11208,1,1,1917,6,0,0,0,0,0,0,0,3,4389,54,922,0,0
11712,2,1,0,6,0,0,0,0,0,0,0,6,2621,0,2076,87,0
6539,1,1,1997,12,88,0,0,0,0,0,0,16,5533,11,2020,0,0
6241,1,1,0,12,0,6,12,5,136,18,0,309,2729,33,2280,15,0
8422,1,1,1930,6,0,0,0,0,0,0,0,76,2858,25,3019,15,0
8061,2,0,1917,0.75,0,0,0,0,0,0,0,5,4462,37,859,19,0
7975,2,0,1917,0.75,0,0,0,0,0,0,0,44,4418,16,865,12,0
4102,1,1,1951,6,0,0,0,0,0,0,0,12,2846,35,2997,7,0
5170,1,1,1917,8,0,0,0,0,0,0,0,20,4415,12,909,18,0
8896,1,1,1958,24,83,0,0,0,0,0,1,45,2935,62,2373,0,0
4116,2,1,1946,0.75,84,0,0,0,0,0,0,2,4592,99,973,45,0
9640,2,1,2002,1,84,0,0,0,0,0,0,24,1788,108,3597,44,0
6954,2,1,2002,1,84,0,0,0,0,0,0,2,1795,106,3597,51,0
2187,1,1,2002,8,0,0,0,0,0,0,0,2,1786,110,3597,41,0
2857,2,1,1942,6,0,0,0,0,0,0,0,5,3951,0,1149,265,0
6426,1,1,0,6,0,0,0,0,0,0,0,24,2558,16,3573,0,0
11316,1,1,0,12,0,0,0,0,0,0,0,3,5444,22,1077,28,0
5516,2,1,1954,0.75,0,14,55,8,153,0,0,16,1920,78,2727,93,0
6948,1,1,1917,6,0,0,0,0,0,0,0,30,4359,53,925,0,0
8907,1,1,0,6,0,10,159,0,102,0,2,47,5420,20,1077,30,0
11315,1,1,0,12,0,0,0,0,0,0,0,3,5441,20,1077,30,0
10957,2,1,1954,0.75,0,0,0,0,0,0,0,21,1936,73,2706,89,0
8129,1,1,1942,12,88,24,189,9,153,0,0,76,5045,32,349,0,0
7725,2,1,0,6,0,0,0,0,0,0,0,7,2557,9,3595,24,0
6101,1,1,1999,8,0,0,0,0,0,0,0,22,2062,143,1852,0,0
9616,1,1,1999,8,0,0,0,0,0,0,0,371,2062,38,1598,22,0
10852,1,1,1928,6,0,16,394,5,153,0,0,3,2139,179,1213,232,0
2186,1,1,2002,8,0,0,0,0,0,0,0,50,1788,62,3548,44,0
1925,2,0,1917,0.75,0,0,0,0,0,0,0,4,4381,55,930,6,0
8218,1,1,0,8,0,23,78,0,102,0,0,33,4807,7,1453,33,0
2501,1,1,1919,10,0,0,0,0,0,0,0,3,4247,175,1504,71,0
1226,2,1,2013,1,84,0,0,0,0,0,0,31,4389,36,895,19,0
6400,1,1,2013,12,88,0,0,0,0,0,0,14,4416,41,895,39,0
9605,1,1,1958,24,83,14,151,5,147,6,0,35,3020,48,2562,0,0
7433,2,0,0,0.75,0,0,0,0,0,0,0,4,4864,68,1461,91,0
10598,2,0,0,0.75,0,0,0,0,0,0,0,4,4864,68,1459,91,0
14,1,1,0,10,0,0,0,0,0,0,1,257,5182,10,908,54,0
2132,2,1,0,6,0,0,0,0,0,0,0,7,5177,3,908,80,0
357,2,2,2024,0.75,92,0,0,0,0,0,0,30,2133,182,1213,232,0
10851,1,1,1928,6,0,16,394,5,153,0,0,1,2137,182,1212,231,0
3834,2,1,0,6,0,0,0,0,0,0,0,3,5175,0,914,80,0
4890,1,1,0,8,0,9,39,0,23,15,2,154,4900,53,1604,79,0
2502,1,1,1919,10,0,0,0,0,0,0,0,14,4233,176,1507,74,0
10850,1,1,1928,6,0,16,394,5,153,0,0,8,2130,183,1207,223,0
5600,1,1,1923,12,0,0,0,0,0,0,7,307,2328,17,3335,10,0
5670,1,1,0,12,0,0,0,0,0,0,0,153,5453,36,1758,80,0
3992,2,1,1956,0.75,0,0,0,0,0,0,0,21,4638,166,554,56,0
11456,1,1,1956,6,0,8,16,6,123,31,0,2,4638,166,574,54,0
9180,1,1,1928,6,0,0,0,0,0,0,0,51,2045,57,1921,0,0
4003,1,1,1953,12,0,0,0,0,0,0,0,6,6134,38,1540,0,0
4545,1,1,1953,12,0,0,0,0,0,0,0,29,6119,38,1545,6,0
11560,1,1,0,6,0,7,10,5,153,0,0,85,2473,16,3595,24,0
4260,1,1,1923,12,0,0,0,0,0,0,0,61,2495,55,3346,21,0
9561,1,1,1954,10,0,12,122,5,144,9,0,39,1947,35,2706,50,0
11201,2,1,1997,6,88,0,0,0,0,0,0,27,5519,0,2001,15,0
588,2,0,1917,0.75,0,0,0,0,0,0,0,13,4405,17,909,27,0
11457,1,1,1956,6,0,8,16,6,123,31,0,35,4638,167,575,23,0
6367,2,1,1956,6,0,0,0,0,0,0,0,10,4551,5,654,64,0
10341,2,1,1956,6,0,0,0,0,0,0,0,5,4547,0,660,64,0
3525,2,1,1953,0.75,0,0,0,0,0,0,1,22,6245,65,1501,105,0
664,1,1,1951,8,0,0,0,0,0,0,0,12,2858,37,3005,9,0
1674,1,1,1951,8,0,11,36,7,153,0,0,221,2863,36,3016,11,0
665,1,1,1951,8,0,0,0,0,0,0,0,7,2854,42,2999,7,0
8426,2,1,0,2,0,0,0,0,0,0,0,3,2858,42,3005,8,0
6595,1,1,0,8,0,0,0,0,0,0,0,28,2834,46,2971,0,0
3421,1,1,2013,12,88,0,0,0,0,0,0,25,4456,34,872,24,0
9264,2,1,2013,6,0,0,0,0,0,0,0,3,4453,41,873,24,0
10820,1,1,1956,6,0,34,321,7,92,61,0,21,4544,14,654,64,0
8324,1,1,1951,6,0,0,0,0,0,0,0,7,2854,46,2999,0,0
4746,2,1,2013,6,0,0,0,0,0,0,0,41,4413,0,876,24,0
11962,1,1,1953,12,0,0,0,0,0,0,0,6,6129,44,1534,0,0
5413,2,1,1985,6,0,0,0,0,0,0,0,12,5821,5,507,553,0
6795,1,1,0,8,0,19,87,9,153,0,0,369,2687,36,2649,0,0
2266,2,1,1997,6,88,0,0,0,0,0,0,7,5539,0,2035,16,0
6645,2,1,1997,6,88,0,0,0,0,0,0,12,5533,7,2027,14,0
3412,2,1,0,0,0,0,0,0,0,0,0,24,1631,7,3758,27,0
1417,2,1,0,0,0,0,0,0,0,0,0,4,1637,7,3761,33,0
11460,2,2,0,0.75,0,77,127,10,153,0,0,6,4918,69,622,124,0
10907,2,2,0,0.75,0,0,0,0,0,0,0,9,4910,69,625,123,0
10849,1,1,1928,6,0,16,394,5,153,0,0,204,1931,28,1070,20,0
3614,1,1,1940,8,0,35,250,5,153,0,0,67,4895,14,632,57,0
10090,1,1,1931,6,0,0,0,0,0,0,0,5,1133,21,2372,0,0
360,2,1,1985,6,0,6,6,6,153,0,0,5,5818,0,502,553,0
10103,2,1,2013,1,84,0,0,0,0,0,0,3,4386,35,926,19,0
11495,1,1,1997,12,88,0,0,0,0,0,2,50,5492,11,2027,16,0
4635,2,1,0,0,0,0,0,0,0,0,0,24,1630,5,3760,25,0
2986,2,1,0,0,0,0,0,0,0,0,0,5,1636,5,3763,32,0
4058,1,1,1931,6,0,0,0,0,0,0,0,19,1118,5,2377,0,0
4762,1,1,2002,8,0,0,0,0,0,0,0,2,1630,23,3758,25,0
4108,2,2,0,0.75,0,0,0,0,0,0,0,19,2128,187,1234,234,0
6926,1,1,1999,0,0,0,0,0,0,0,0,157,2076,64,1867,0,0
8121,1,1,1958,6,0,0,0,0,0,0,0,44,1565,231,3528,423,0
10102,2,1,1958,0.75,0,0,0,0,0,0,0,5,1579,229,3548,466,0
5171,1,1,1917,8,0,0,0,0,0,0,0,37,4419,8,909,34,0
11512,1,1,0,8,0,0,0,0,0,0,4,274,4747,17,1344,41,0
10329,2,0,1917,0.75,0,0,0,0,0,0,0,5,4401,18,922,27,0
9906,1,1,0,12,88,0,0,0,0,0,0,5,3776,72,2818,0,0
11699,1,1,0,12,83,0,0,0,0,0,0,190,3766,77,2822,5,0
4763,1,1,2002,8,0,0,0,0,0,0,0,5,1625,23,3760,20,0
9107,2,1,1956,0.75,0,0,0,0,0,0,0,3,4659,178,551,65,0
5779,2,1,2013,1,84,0,0,0,0,0,0,31,4386,22,899,33,0
6401,1,1,2013,12,88,0,0,0,0,0,0,16,4413,34,899,47,0
4120,1,1,0,24,88,0,0,0,0,0,0,317,1953,48,3963,22,0
4234,1,1,1958,6,0,55,989,6,153,0,0,28,1669,230,3634,262,0
9301,2,1,1958,0.75,0,0,0,0,0,0,0,8,1662,258,3634,290,0
11971,2,1,1958,0.75,0,0,0,0,0,0,0,4,1575,226,3553,467,0
11344,2,1,1953,0.75,0,0,0,0,0,0,0,13,6235,59,1489,105,0
6188,1,1,1954,6,0,61,684,25,153,0,0,51,2860,51,3002,0,0
3108,2,0,1917,0.75,0,0,0,0,0,0,0,9,4380,30,926,24,0
10651,2,0,0,0.75,0,0,0,0,0,0,0,2,4810,22,1469,50,0
11234,2,0,0,1,0,0,0,0,0,0,0,4,4811,22,1466,50,0
5451,1,1,1942,6,0,9,61,0,97,17,0,199,3916,20,1017,286,0
7687,1,1,0,12,88,0,0,0,0,0,0,5,3781,67,2814,0,0
6181,1,1,1928,6,0,8,23,6,153,0,0,93,5064,37,1029,17,0
4328,1,1,1918,10,0,0,0,0,0,0,0,68,4167,182,1517,88,0
762,2,1,0,6,0,0,0,0,0,0,0,5,1630,0,3767,24,0
10481,2,1,0,6,0,0,0,0,0,0,0,18,1625,5,3765,20,0
3239,2,1,1930,6,0,0,0,0,0,0,0,7,2230,0,2124,292,0
6298,2,0,0,0.75,0,0,0,0,0,0,0,2,4808,19,1468,48,0
9977,2,1,1958,0.75,0,0,0,0,0,0,0,3,1659,260,3641,290,0
9049,2,0,0,1,0,0,0,0,0,0,0,5,4810,19,1465,48,0
4357,2,0,0,0.75,0,0,0,0,0,0,0,2,4808,18,1467,47,0
5663,2,1,1931,6,0,0,0,0,0,0,0,4,1118,2,2394,19,0
8605,1,1,1931,6,0,0,0,0,0,0,0,50,1080,5,2394,19,0
3663,1,1,0,12,88,0,0,0,0,0,0,2,3786,67,2814,5,0
11692,1,1,1904,8,0,0,0,0,0,0,0,289,4410,65,1183,0,0
10919,1,1,2002,8,0,0,0,0,0,0,0,20,1606,23,3765,2,0
3220,1,1,0,12,88,0,0,0,0,0,0,6,3830,26,2750,0,0
11516,1,1,0,10,0,3,32,0,26,0,2,359,3760,29,2500,63,0
11395,2,0,1917,0.75,0,0,0,0,0,0,0,3,4377,30,935,24,0
8740,1,2,2024,12,94,0,0,0,0,0,0,3,4113,62,1205,0,0
51,1,1,1953,6,0,0,0,0,0,0,0,43,6235,26,1475,101,0
919,2,1,1931,6,0,0,0,0,0,0,0,2,1120,0,2396,20,0
7570,1,1,0,12,0,30,561,6,153,0,0,69,3590,12,672,72,0
5489,1,1,1921,6,0,26,53,6,153,0,0,56,977,69,2302,56,0
5460,1,1,0,10,0,12,87,6,153,0,0,140,2456,33,2112,5,0
1594,1,1,1917,8,0,0,0,0,0,0,0,21,4385,6,927,33,0
11758,2,1,1930,6,0,0,0,0,0,0,0,9,2230,7,2124,292,0
190,2,1,0,2,107,0,0,0,0,0,2,11,1592,104,1421,71,0
191,2,1,0,2,107,0,0,0,0,0,2,7,1592,111,1421,79,0
11931,1,2,2024,12,94,0,0,0,0,0,0,4,4115,59,1202,0,0
4418,2,1,1951,6,0,0,0,0,0,0,0,3,1359,0,3734,384,0
3542,1,2,1930,6,0,43,928,0,102,0,3,109,2127,13,2085,183,0
5484,1,1,0,6,0,11,278,0,134,0,0,73,3161,98,1115,73,0
4972,2,1,2013,1,84,0,0,0,0,0,0,2,4384,22,929,33,0
1059,1,1,1923,6,0,32,95,12,149,4,0,315,2687,36,2649,24,0
3221,1,1,0,12,88,0,0,0,0,0,0,12,3836,25,2739,4,0
5401,2,1,0,0.75,84,0,0,0,0,0,0,10,3835,19,2750,4,0
6003,2,1,1951,6,0,0,0,0,0,0,0,6,1357,2,3734,380,0
9643,1,1,1951,6,0,0,0,0,0,0,0,22,1357,4,3739,376,0
4758,1,1,0,12,0,0,0,0,0,0,0,33,5628,28,2067,2,0
6772,2,1,0,0.75,0,0,0,0,0,0,0,22,5611,44,2075,24,0
7107,2,1,0,0.75,84,0,0,0,0,0,0,39,3847,28,2709,13,0
5257,2,1,0,0.75,84,0,0,0,0,0,0,3,3849,67,2707,44,0
4959,1,1,1921,6,0,8,31,5,153,0,0,243,1301,103,2131,45,0
3029,1,1,1939,12,0,0,0,0,0,0,0,5,4117,54,1198,4,0
2053,1,1,0,6,0,0,0,0,0,0,0,41,4083,49,1980,0,0
2284,1,1,0,6,0,25,327,0,62,15,8,182,5227,82,809,56,0
10954,1,1,1942,12,0,0,0,0,0,0,0,37,5254,68,168,0,0
9102,2,1,0,2,89,0,0,0,0,0,0,77,1599,113,1385,79,0
2340,1,1,1946,8,0,11,22,7,92,61,0,52,4585,17,927,0,0
4436,2,1,0,0.75,84,0,0,0,0,0,0,11,3830,19,2758,11,0
5698,1,1,0,12,0,0,0,0,0,0,0,49,6087,52,1557,0,0
10531,2,1,0,0.75,84,0,0,0,0,0,0,3,3830,21,2769,19,0
5538,1,1,0,6,0,18,133,0,81,21,0,73,4493,25,670,86,0
4010,2,1,2013,1,84,0,0,0,0,0,0,30,4383,7,903,49,0
6402,1,1,2013,12,88,0,0,0,0,0,0,7,4412,33,903,59,0
9685,2,0,0,0.75,0,0,0,0,0,0,0,41,4808,9,1430,36,0
7465,1,1,1930,6,0,21,125,7,153,0,0,74,2497,27,2269,329,0
11002,2,1,1921,6,0,0,0,0,0,0,0,3,1310,0,2486,15,0
2959,2,1,2013,4,0,0,0,0,0,0,0,3,4474,31,856,51,0
2960,2,1,2013,4,0,0,0,0,0,0,0,13,4462,31,860,49,0
10107,1,1,0,16,0,0,0,0,0,0,0,25,193,257,1582,0,0
6943,1,1,1927,12,0,0,0,0,0,0,0,31,4093,46,1198,0,0
9334,1,1,1928,12,0,0,0,0,0,0,0,5,4119,49,1193,9,0
8432,2,1,0,0.75,84,0,0,0,0,0,0,1,3847,27,2738,13,0
3422,1,1,2013,12,88,0,0,0,0,0,0,30,4462,18,872,49,0
4923,1,1,1953,36,83,0,0,0,0,0,19,819,1332,111,1402,6,0
3222,1,1,0,12,88,0,0,0,0,0,0,4,3847,27,2736,13,0
9800,2,1,0,0.75,0,0,0,0,0,0,0,32,5584,60,2053,31,0
1005,1,1,0,12,88,0,0,0,0,0,0,1,1599,104,1421,71,0
3682,1,1,0,4,0,0,0,0,0,0,0,43,4807,7,1425,33,0
8710,1,1,0,8,0,0,0,0,0,0,0,3,4805,6,1450,29,0
1004,1,1,0,12,88,0,0,0,0,0,0,2,1599,102,1421,69,0
3126,1,1,1923,12,0,0,0,0,0,0,0,247,2531,53,3352,0,0
8897,1,1,1958,24,83,0,0,0,0,0,1,37,2935,103,2408,41,0
4680,2,1,1921,6,0,0,0,0,0,0,0,13,1313,3,2487,5,0
9088,2,0,1917,0.75,0,0,0,0,0,0,0,4,4429,51,884,74,0
11154,2,0,1917,0.75,0,0,0,0,0,0,0,45,4384,5,887,55,0
6545,1,1,1927,6,0,0,0,0,0,0,0,9,2243,48,3993,0,0
1003,1,1,0,12,88,0,0,0,0,0,0,9,1599,98,1414,62,0
11053,1,1,2004,20,88,0,0,0,0,0,0,12,1607,19,3785,13,0
8241,1,1,1927,6,0,0,0,0,0,0,0,18,2242,44,3999,0,0
11086,1,1,1969,8,0,0,0,0,0,0,0,36,1607,19,3785,0,0
4861,2,1,1954,0.75,0,7,7,7,4,149,0,15,1912,45,2737,58,0
11087,1,1,1969,8,0,0,0,0,0,0,0,33,1618,24,3788,36,0
7845,2,1,0,6,88,0,0,0,0,0,0,7,3850,19,2736,16,0
8496,1,1,0,12,88,0,0,0,0,0,0,6,3851,27,2732,17,0
4668,2,0,1917,0.75,0,0,0,0,0,0,0,9,4376,6,930,48,0
10962,1,1,1947,12,0,0,0,0,0,0,0,84,1595,25,1421,0,0
8421,1,1,1930,6,0,0,0,0,0,0,0,97,2895,80,3087,74,0
6201,1,1,2013,12,88,0,0,0,0,0,4,19,4408,33,905,64,0
10614,2,1,2013,6,0,0,0,0,0,0,0,3,4408,30,905,63,0
256,2,1,0,6,0,0,0,0,0,0,0,3,4802,3,1450,29,0
9027,1,1,0,8,0,0,0,0,0,0,0,7,4802,6,1445,23,0
3298,2,1,1954,0.75,0,0,0,0,0,0,0,21,1927,35,2717,50,0
9803,2,1,0,6,0,0,0,0,0,0,0,3,4800,0,1452,29,0
7271,1,1,0,6,0,0,0,0,0,0,0,12,3618,31,2766,0,0
11884,2,1,2013,6,0,0,0,0,0,0,0,30,4379,0,908,55,0
4522,2,0,0,0.75,0,0,0,0,0,0,0,3,4845,47,1428,59,0
11184,1,1,1939,8,0,0,0,0,0,0,0,39,4121,23,1163,0,0
8447,2,1,0,6,88,0,0,0,0,0,0,19,3850,0,2742,17,0
11949,1,1,1969,8,0,0,0,0,0,0,0,2,1606,27,3785,0,0
1586,1,1,1969,8,0,0,0,0,0,0,0,63,1547,29,3785,0,0
2631,1,1,0,6,88,0,0,0,0,0,0,2,2240,41,4008,0,0
8128,1,1,1927,6,0,6,11,0,122,0,0,92,2234,44,4008,2,0
3723,2,1,2013,1,84,0,0,0,0,0,0,3,4380,6,932,49,0
11458,1,1,1956,6,0,8,16,6,123,31,0,21,4623,197,581,4,0
6794,1,1,1928,10,0,5,6,5,153,0,0,49,2784,117,2449,10,0
11581,1,1,2018,48,88,0,0,0,0,0,0,236,5714,110,476,309,0
7240,1,1,0,6,88,0,0,0,0,0,0,4,2236,37,4010,0,0
9422,2,0,1917,0.75,0,0,0,0,0,0,0,4,4373,6,939,48,0
973,1,1,0,16,88,0,0,0,0,0,0,10,2227,38,4000,0,0
8800,1,1,0,8,88,0,0,0,0,0,0,26,2236,37,4000,4,0
6698,2,1,1917,6,0,0,0,0,0,0,0,9,4376,2,931,53,0
9142,1,1,1917,8,0,0,0,0,0,0,0,23,4380,5,931,53,0
3208,2,1,1904,6,0,0,0,0,0,0,0,16,1917,0,3157,42,0
9562,1,1,1954,10,0,12,122,5,144,9,0,33,1940,10,2717,19,0
11969,1,1,0,6,0,0,0,0,0,0,0,32,5137,77,247,179,0
4233,1,1,1958,6,0,55,989,6,153,0,0,3,1684,227,3648,259,0
8394,2,1,1958,0.75,0,0,0,0,0,0,0,10,1676,230,3648,262,0
11088,1,1,1969,8,0,0,0,0,0,0,0,32,1631,51,3785,68,0
3879,2,1,0,0.75,84,0,0,0,0,0,0,2,3857,26,2732,23,0
